,0,1,2,3,4,Cat
35,-9.617289824359661,-7.767344136685601,9.44441654371964,5.10504222870054,2.5056653980894827,1
36,6.856503405259963,-8.537916614052495,-1.8229012005283651,0.5694539814492647,-4.018520990973967,4
37,1.2451198017946483,-7.546352578209749,-4.903905566048777,-5.019903548150417,0.7132126940356676,4
38,1.7782526889868853,-5.309117276393913,-4.8430586859008935,-1.6617595129031837,-0.9364500840090204,4
39,-5.1101286589026165,-9.767387253925946,6.079048585686145,1.311322953031456,6.065473743614298,1
40,-5.765845392140893,-6.614082283660292,1.6661355543619156,0.06569955325320631,-4.081382769791672,3
41,-6.155156675665343,-7.695632735982434,9.264570555525124,3.5062262679231058,7.114768806780168,1
42,-5.060633243356314,-9.243242808299113,7.445316129733023,3.316625628438264,4.413641211568967,1
43,6.602071942801764,-7.949166020603622,-3.7480082371141465,-4.735915627866482,-1.93719679075172,4
44,-0.3768005348572738,7.096269935344764,7.403888044571987,3.7834136038538495,-8.087435936120327,0
45,-12.810321333994393,9.101094233225787,5.833932540737907,-6.957155144227246,-4.842998466587266,2
46,-3.496062587459404,10.860611344882226,8.053088743585025,3.7203485152114895,-6.861338499670995,0
47,-9.617746631353825,10.99100790263254,6.086082602906263,-9.082604178824493,-6.375898935205733,2
48,-12.636891180423934,10.993669672397155,4.370569358828671,-5.217732455027956,-0.7959458088798854,2
49,3.1621549997426714,-6.7300773115890715,-3.54599838854112,-0.8067698488250299,-0.035230467834760804,4
50,4.648314050353264,-6.523852684925416,-1.5093574217212105,-4.936395418391557,-4.157392850987393,4
51,-9.531068994948301,11.335443355848728,4.7043157205602935,-5.5942528827994,-3.3159258354703707,2
52,4.032834971968273,-7.623257123821821,-5.57885089011812,-4.011005296351452,-0.7301878880589698,4
53,3.4046586467601716,-6.123124581380477,-1.989887721484695,-4.373876051450557,-0.6691297183830195,4
54,-10.674863558253262,-6.277246233281082,6.0932555599560425,6.244935518096678,5.535148581452852,1
55,-7.1369338863553615,-9.769657299145104,7.440540720112391,6.718294091764821,4.971402573461959,1
56,2.9596466950707327,9.201816988502213,1.827068301865004,1.904110371751115,-8.805658443283523,0
57,-6.784400240948676,-1.7860177847558458,0.7343399704188962,0.2722974082694547,-2.9380932766192966,3
58,-6.855816575129496,-6.976459588687852,6.277146728324484,3.9205862104261726,3.6830019601813984,1
59,-7.270205243321192,-2.861280315545665,3.736195522976512,1.7798896433645923,-6.182932979165902,3
60,-10.693601660777961,11.325897680670607,8.595967711048683,-2.9814111438522786,-4.346294756160314,2
61,-2.1595315990698074,6.580576343479843,6.738573620869832,4.623381006969134,-5.410625061391177,0
62,-8.746701466224073,-6.05631130016358,1.8603751055590496,-1.6925457334509153,-5.826586882074082,3
63,-11.653568252152539,9.737655612020633,6.827640654299735,-4.777129627676978,-3.2032324657075844,2
64,-5.4796236865511085,-9.102926644520936,7.1763006839148895,1.4578578568897538,4.752406604767277,1
65,-4.0737709278610374,-4.075986688227231,-0.4357717321633496,0.4119351979804233,-6.985737040768081,3
66,-5.329843115896634,-6.000124889263523,3.0509822911210875,-1.883154133651276,-3.9054477543997836,3
67,-10.464199793546378,-9.731874780215826,9.733368759055852,-0.3710207035628685,5.70280821496713,1
68,2.24388739680441,-5.574617395207063,-7.135893148594249,-2.623478937268997,-0.698688019405701,4
69,-9.014427591635355,9.728585803481039,7.786726164947717,-7.50283121392388,-7.164246402193093,2
70,-3.975009098351205,-8.114299932751068,8.48615118357015,0.7628985203339499,5.91496085582556,1
71,-9.421853207028024,-4.0602558418510855,11.010350432139768,4.749171216767584,5.81898351113066,1
72,2.952909351831127,-6.423596484191807,-2.7942168685810653,-3.8316896822663065,1.299419647910267,4
73,-6.790341906038507,-2.287427324562035,-1.3856989164910474,-0.8917956168475125,-3.669906180963388,3
74,-3.7593725761221215,-1.7907354389818222,-0.4123599844281264,-0.09521635957075493,-7.2285209194346525,3
75,-9.82801195281515,9.625655963665848,5.459820710559937,-4.5765607495131935,-7.000457677158666,2
76,-7.4217542728491415,-1.9715097604637744,0.4332121313716106,-2.0325297729308267,-1.4833287811097269,3
77,0.8579772522868576,-6.220211751836112,-3.3206019197236363,-1.871939075649292,-1.3300276107979467,4
78,-6.472464138221012,-7.720109351406954,9.068606098359664,4.331008911682023,3.2066880947702674,1
79,-5.284004468715736,-5.091328793438351,0.2283269168616692,0.7808933072528248,-5.341018398865156,3
80,-8.666350140534393,-9.50796225142548,10.444283197764461,2.2794022350063377,5.260604246046244,1
81,0.7733037231871556,-6.819302216965897,-6.28237258412784,-0.6949976595081295,0.36801929764992697,4
82,2.776396609241732,-7.670235658151928,-2.741675946796396,-1.2276829735460115,0.04125773598500804,4
83,3.534330563889512,-5.235504988445912,-1.9134006504419399,-0.05167548474174,-1.3234258725704118,4
84,1.2501322617195585,-8.100089429706882,-3.6060859045991314,-4.269853765338532,2.7453599326104623,4
85,2.4661246268785177,-5.309831844961499,-4.553013282432298,-0.0382066806637944,-0.0759130616097009,4
86,-7.8772440874782665,-4.0935974919965865,0.5550959016990729,-2.7700398340767447,-5.632047495934932,3
87,-11.710835379977135,8.089450351013856,5.10240287510279,-6.454796276780215,-5.9270551907957945,2
88,-9.074801330409263,-8.156483359518104,7.150695901835476,2.5735705506389905,4.718897625862232,1
89,-7.418298469133848,-5.860237408867053,9.079173252458931,1.1549995813204812,3.47683427867211,1
90,-7.928787897765432,-1.2325313014089765,-1.2724269450837795,-0.21316570875433416,-7.682564631856535,3
91,-7.917179317384143,7.616510358337731,1.9994134931036327,-5.392156102823615,-1.0763574890608871,2
92,-2.660805113109121,10.960213195709896,6.231069764019985,4.9640381897076775,-6.203264687164631,0
93,-1.6602251349398487,10.895357298122342,2.9045966562693524,2.264893388797351,-9.619369304583863,0
94,-6.244575528401708,-12.062782370985058,9.214286295673837,4.555113945609925,4.916044086841726,1
95,-6.849823036756217,-7.9541797229025475,9.419562403488607,0.7651607399127627,3.272454067482544,1
96,3.743666432602888,-9.910619610844812,-1.1668395382608137,-2.2455022852691457,-0.3454392222694078,4
97,-4.243489935151858,10.249567819220614,7.0740204301883205,2.4257462229384816,-5.184824325997992,0
98,-11.061134458599243,10.557205846339594,5.5542931433333935,-8.209325824681724,-1.615217169056795,2
99,-3.2479340127883165,-9.06019162789503,9.276141168460908,-0.8833986832805459,5.729464377749245,1
100,-5.924506206653625,-3.3354706124723097,-0.014513904099971888,-1.6608555606826083,-3.11988767417584,3
101,-8.782071459912796,11.643552412835927,3.7664612950164384,-5.999040399537388,-6.514107965368234,2
102,-5.50676900964308,-7.77452433343756,-0.8060410504689564,0.7259921914154219,-2.4398871476973847,3
103,-10.066667446144288,11.0444069947299,8.433674455638856,-5.561976894655691,-8.133132539693957,2
104,-5.172160171140233,-9.380408681213096,6.097333549681947,5.846935514544118,6.2919057210147455,1
105,-5.545997386336364,-10.236620912819843,7.305888823007088,-2.1577352623963835,7.702314589054346,1
106,-9.185240336595976,-11.839864543050359,7.65356851171738,0.3104423992054393,4.082179271841672,1
107,-9.994002553424256,9.492027913140404,10.213180053080594,-4.572668548310902,-5.929778581892111,2
108,-3.5400689472376565,7.813778427986497,6.534758478321379,2.5552376864650963,-8.150746671700551,0
109,-7.487838464137801,-8.353660384469785,11.41832075775918,2.2520231712919667,7.263977265386852,1
110,-0.19282431718869475,9.52851986831088,5.268904627954446,4.716893951040285,-6.5285206032416045,0
111,-7.9494350769760755,-12.415320766597006,8.038131999371972,1.1932366240843928,4.321848981002538,1
112,-12.456487852549,9.0151313954133,6.763800822057028,-10.318822766516073,-6.567399680817701,2
113,-9.041155307806694,7.950193450031287,5.583692211567628,-4.6965845671737245,-5.948493685539716,2
114,-3.7561524130226704,5.9979795491033565,6.839172787797742,1.617705441399422,-7.700393808523871,0
115,-1.3969540259848197,11.102007350035636,5.692775158897492,4.700942732774943,-1.8013017586126052,0
116,-14.593829157408384,10.767481446350224,7.4293593539747205,-5.923035451426141,-5.888851886338501,2
117,-0.9746039456399422,6.714700973209604,3.0892066243142127,3.5194513957192304,-8.483282877850657,0
118,-2.494584877571486,11.676048784142491,6.616284057236324,2.437762000293542,-6.527265347046628,0
119,0.2987198542658369,8.977184519175044,1.2928695922476552,-0.17189398493058314,-8.86479954995765,0
120,-4.665462047689839,-6.568233173028764,-0.2286533098212501,-1.5002792729837058,-3.204785202918255,3
121,-0.4242143883739081,10.821351109450006,4.677879498352401,0.9043367765937216,-9.869734932779943,0
122,-10.283363581629859,11.056474412410424,9.222802743707623,-6.642492902925758,-7.218316540756938,2
123,-1.9002993833110449,9.528701110158538,4.6877424651597766,3.7169976615655176,-4.004914534484216,0
124,2.586336433183246,-10.830040588920577,-2.2270771071691766,-3.633026869517868,-0.6229949209257152,4
125,2.3849838225947257,-8.245190088775612,-5.354955822414309,-1.5620095005123498,-2.1243413085058482,4
126,-6.8892352512565385,-10.203012958876318,7.227131944427077,4.564576686826005,5.703177758848988,1
127,-10.840295974592753,8.634376598502364,5.821950338373036,-7.410385328471946,-7.4538390545216755,2
128,-12.852746272940989,9.960125685076283,4.532082010314332,-6.779046536377307,-6.022312248696261,2
129,-10.925114050690489,12.189660915097015,4.029554235984639,-9.580772946971187,-4.4809314997370375,2
130,2.9712624280237243,-8.261733561585077,-4.419183843293629,-6.743243615377174,0.5856468990068635,4
131,2.5881495542286057,-6.393098090204313,-4.52985181802182,-3.4820947807402582,-1.6045148735966954,4
132,-7.090346602768774,-12.828250899751305,4.723137232311824,5.108435538582343,6.8079791702233825,1
133,-6.447719617606894,-2.2781856715321664,0.7628239411367571,-0.4678201641235136,-4.601961947970745,3
134,-3.0272549125305317,7.864867712971523,3.796882395548334,2.65281161231402,-6.8943874910404155,0
135,-10.021720283523509,-5.949539481900027,1.5284672499410032,-2.9593207688082166,-4.504488512138554,3
136,-10.226424156216638,10.485163349167443,8.718694670169633,-10.16943088978223,-5.64194380651113,2
137,-1.7304997965405038,6.484047900353037,6.823863364943444,7.529795767045612,-4.4923477425866345,0
138,-2.0472901771624845,7.396412345417597,6.754725853952854,2.075891402900002,-5.134732875830363,0
139,-6.426439108189343,-7.031059776162581,-0.3056340877218786,-0.3616243869334647,-3.11022697729806,3
140,-3.2402762167178354,10.312459593456532,2.1941317628774883,3.0458417487048632,-8.709009053673824,0
141,0.9678478238608764,-5.218618313596451,-4.7109047088883935,-2.7235412268951404,-1.224670073053116,4
142,3.4520865487465984,-9.098860342045267,-3.5106155034776783,-0.1743595991510989,0.1042088183797144,4
143,-7.7671818693417904,11.508859036332714,7.9561213386790826,-7.50116602540467,-6.370092496512696,2
144,-7.354893515689285,-5.094316395691402,7.284638633699608,0.15711692174201342,1.5715666069611889,1
145,-6.2754130126126615,-5.805861110768218,7.9484398776945975,1.3962528184312946,0.9632046108459438,1
146,-3.039115317571377,-5.929333869421767,-0.8193380035902305,-3.2358109916043274,-7.5149755401759615,3
147,2.981320676633912,-6.2523784590954925,-4.205460983491896,-3.814772573405312,-1.4052441208872084,4
